   0.0000000000000000e+00	   8.2500000000000000e+02	
   6.1100000000000003e+00	   8.0000000000000000e+02	
   1.2220000000000001e+01	   8.4900000000000000e+02	
   1.8330000000000002e+01	   8.5100000000000000e+02	
   2.4440000000000001e+01	   8.9800000000000000e+02	
   3.0550000000000001e+01	   9.9700000000000000e+02	
   3.6660000000000004e+01	   1.4680000000000000e+03	
   4.2770000000000003e+01	   2.4980000000000000e+03	
   4.8880000000000003e+01	   5.3270000000000000e+03	
   5.4990000000000002e+01	   1.0560000000000000e+04	
   6.1100000000000001e+01	   1.7982000000000000e+04	
   6.7210000000000008e+01	   2.6745000000000000e+04	
   7.3320000000000007e+01	   3.3661000000000000e+04	
   7.9430000000000007e+01	   3.8352000000000000e+04	
   8.5540000000000006e+01	   4.1043000000000000e+04	
   9.1650000000000006e+01	   4.2499000000000000e+04	
   9.7760000000000005e+01	   4.3940000000000000e+04	
   1.0387000000000000e+02	   4.5358000000000000e+04	
   1.0998000000000000e+02	   4.6418000000000000e+04	
   1.1609000000000000e+02	   4.7112000000000000e+04	
   1.2220000000000000e+02	   4.7637000000000000e+04	
   1.2831000000000000e+02	   4.8288000000000000e+04	
   1.3442000000000002e+02	   4.8632000000000000e+04	
   1.4053000000000000e+02	   4.8647000000000000e+04	
   1.4664000000000001e+02	   4.9796000000000000e+04	
   1.5275000000000000e+02	   5.0012000000000000e+04	
   1.5886000000000001e+02	   5.0258000000000000e+04	
   1.6497000000000000e+02	   5.0792000000000000e+04	
   1.7108000000000001e+02	   5.0607000000000000e+04	
   1.7719000000000000e+02	   5.0850000000000000e+04	
   1.8330000000000001e+02	   5.1336000000000000e+04	
   1.8941000000000000e+02	   5.0812000000000000e+04	
   1.9552000000000001e+02	   5.1417000000000000e+04	
   2.0163000000000002e+02	   5.1419000000000000e+04	
   2.0774000000000001e+02	   5.1755000000000000e+04	
   2.1385000000000002e+02	   5.1781000000000000e+04	
   2.1996000000000001e+02	   5.1727000000000000e+04	
   2.2607000000000002e+02	   5.1479000000000000e+04	
   2.3218000000000001e+02	   5.1431000000000000e+04	
   2.3829000000000002e+02	   5.2141000000000000e+04	
   2.4440000000000001e+02	   5.1648000000000000e+04	
   2.5051000000000002e+02	   5.1632000000000000e+04	
   2.5662000000000000e+02	   5.1333000000000000e+04	
   2.6273000000000002e+02	   5.1545000000000000e+04	
   2.6884000000000003e+02	   5.1410000000000000e+04	
   2.7494999999999999e+02	   5.1115000000000000e+04	
   2.8106000000000000e+02	   5.0932000000000000e+04	
   2.8717000000000002e+02	   5.0718000000000000e+04	
   2.9328000000000003e+02	   5.1312000000000000e+04	
   2.9939000000000004e+02	   5.1052000000000000e+04	
   3.0550000000000000e+02	   5.0861000000000000e+04	
   3.1161000000000001e+02	   5.0710000000000000e+04	
   3.1772000000000003e+02	   5.0797000000000000e+04	
   3.2383000000000004e+02	   5.0455000000000000e+04	
   3.2994000000000000e+02	   5.0277000000000000e+04	
   3.3605000000000001e+02	   5.0365000000000000e+04	
   3.4216000000000003e+02	   5.0200000000000000e+04	
   3.4827000000000004e+02	   5.0018000000000000e+04	
   3.5438000000000000e+02	   4.9740000000000000e+04	
   3.6049000000000001e+02	   5.0264000000000000e+04	
   3.6660000000000002e+02	   4.9283000000000000e+04	
   3.7271000000000004e+02	   4.9209000000000000e+04	
   3.7881999999999999e+02	   4.9255000000000000e+04	
   3.8493000000000001e+02	   4.8854000000000000e+04	
   3.9104000000000002e+02	   4.9286000000000000e+04	
   3.9715000000000003e+02	   4.8811000000000000e+04	
   4.0326000000000005e+02	   4.8647000000000000e+04	
   4.0937000000000000e+02	   4.8516000000000000e+04	
   4.1548000000000002e+02	   4.8332000000000000e+04	
   4.2159000000000003e+02	   4.8068000000000000e+04	
   4.2770000000000005e+02	   4.7900000000000000e+04	
   4.3381000000000000e+02	   4.8012000000000000e+04	
